Plot,Location,Env,Rep,Block,Genotype,Planting_date,DTF,DTM,PH,LPH
2340,WPR_2024,4,1,17,PI299351,2/2/2024,89,115,20.3,10
2341,WPR_2024,4,1,17,ILL5261,2/2/2024,74,106,18.7,9.7
2342,WPR_2024,4,1,17,PI431643,2/2/2024,78,126,25.3,11.7
2343,WPR_2024,4,1,17,PI431863,2/2/2024,87,121,18.3,9.7
2344,WPR_2024,4,1,17,PI181886,2/2/2024,84,121,21,12.7
2345,WPR_2024,4,1,17,PI431705,2/2/2024,82,121,16.3,8
2347,WPR_2024,4,1,18,ILL10947,2/2/2024,73,110,15,6.7
2348,WPR_2024,4,1,18,ILL4152,2/2/2024,74,110,23.3,9.3
2349,WPR_2024,4,1,18,PI178940,2/2/2024,87,126,27.7,9.7
2350,WPR_2024,4,1,18,PI472452,2/2/2024,60,96,10.3,8
2351,WPR_2024,4,1,18,PI289069,2/2/2024,74,120,18.3,9
2352,WPR_2024,4,1,18,ILL8006,2/2/2024,73,110,20.7,9.3
2354,WPR_2024,4,1,18,PI179324,2/2/2024,87,121,19.3,10.3
2355,WPR_2024,4,1,18,PI374116,2/2/2024,84,121,19.3,7.7
2356,WPR_2024,4,1,18,W627780,2/2/2024,66,101,18.7,6.7
2357,WPR_2024,4,1,18,PI431810,2/2/2024,88,121,16.7,9
2358,WPR_2024,4,1,18,PI298922,2/2/2024,88,126,16.3,5.7
2359,WPR_2024,4,1,18,PI431663,2/2/2024,88,121,15.7,8
2360,WPR_2024,4,1,18,PI429369,2/2/2024,82,115,13.3,6.3
2361,WPR_2024,4,1,18,ILL440,2/2/2024,96,121,16,10.7
2362,WPR_2024,4,1,18,ILL6406,2/2/2024,74,120,20.3,7
2363,WPR_2024,4,1,18,PI420818,2/2/2024,106,123,19.7,8.3
2364,WPR_2024,4,1,18,PI472632,2/2/2024,74,110,18.7,9.3
2365,WPR_2024,4,1,18,PI339279,2/2/2024,70,104,20.3,10.7
2366,WPR_2024,4,1,19,W627782,2/2/2024,66,96,22.3,8.7
2367,WPR_2024,4,1,19,ILL5509,2/2/2024,75,110,23.3,12.3
2368,WPR_2024,4,1,19,ILL507,2/2/2024,88,121,18.7,11.3
2369,WPR_2024,4,1,19,PI472200,2/2/2024,55,110,16.7,7
2370,WPR_2024,4,1,19,PI426807,2/2/2024,75,123,18.7,8.3
2371,WPR_2024,4,1,19,ILL1922,2/2/2024,82,121,24.7,12
2372,WPR_2024,4,1,19,ILL5956,2/2/2024,64,96,15.7,8
2373,WPR_2024,4,1,19,PI193548,2/2/2024,66,96,15.7,7.3
2374,WPR_2024,4,1,19,PI432087,2/2/2024,74,110,16.3,7.3
2375,WPR_2024,4,1,19,PI432237,2/2/2024,74,123,19.7,9.7
2376,WPR_2024,4,1,19,PI533691,2/2/2024,87,126,28.7,14.3
2377,WPR_2024,4,1,19,PI329157,2/2/2024,74,120,27.3,12
2378,WPR_2024,4,1,19,ILL1706,2/2/2024,66,96,21.7,8.3
2379,WPR_2024,4,1,19,PI250156,2/2/2024,76,120,16,5.3
2381,WPR_2024,4,1,19,PI426797,2/2/2024,66,101,15,7.7
2382,WPR_2024,4,1,19,ILL4956,2/2/2024,75,106,20,8.3
2383,WPR_2024,4,1,19,PI339283,2/2/2024,82,115,14.7,10.3
2384,WPR_2024,4,1,19,ILL353,2/2/2024,73,106,20.7,8.7
2385,WPR_2024,4,1,19,PI374121,2/2/2024,74,115,25.3,13
2386,WPR_2024,4,1,20,ILL840,2/2/2024,73,101,23.7,9.3
2387,WPR_2024,4,1,20,PI238758,2/2/2024,89,121,27.3,12.7
2390,WPR_2024,4,1,20,ILL5968,2/2/2024,75,110,28.7,11.3
2391,WPR_2024,4,1,20,PI320937,2/2/2024,89,121,26,15
2392,WPR_2024,4,1,20,ILL4886,2/2/2024,78,115,23.3,9.3
2393,WPR_2024,4,1,20,PI163589,2/2/2024,88,121,23,12.3
2394,WPR_2024,4,1,20,ILL5384,2/2/2024,71,101,25,10
2395,WPR_2024,4,1,20,PI432271,2/2/2024,77,126,37,14
2396,WPR_2024,4,1,20,PI472122,2/2/2024,60,96,12,7.3
2397,WPR_2024,4,1,20,PI472488,2/2/2024,66,96,20.7,7
2398,WPR_2024,4,1,20,PI299371,2/2/2024,87,126,27.7,15
2401,WPR_2024,4,1,20,ILL10825,2/2/2024,66,101,24.7,8.7
2402,WPR_2024,4,1,20,ILL1890,2/2/2024,85,121,29.7,13.7
2403,WPR_2024,4,1,20,ILL4830,2/2/2024,66,96,17.7,5
2404,WPR_2024,4,1,20,PI374120,2/2/2024,74,126,28,13.3
2405,WPR_2024,4,1,20,PI431731,2/2/2024,88,121,22.7,10
2406,WPR_2024,4,1,21,PI329169,2/2/2024,74,115,24.7,9.7
2407,WPR_2024,4,1,21,W627762,2/2/2024,70,98.5,22.3,10.15
2408,WPR_2024,4,1,21,PI357225,2/2/2024,89,121,28.7,14.3
2409,WPR_2024,4,1,21,PI358602,2/2/2024,88,121,30.7,14.7
2410,WPR_2024,4,1,21,ILL4778,2/2/2024,88,126,30,14
2413,WPR_2024,4,1,21,ILL610,2/2/2024,75,126,30.3,12.7
2414,WPR_2024,4,1,21,PI251784,2/2/2024,74,121,28,14
2415,WPR_2024,4,1,21,PI368647,2/2/2024,88,126,24.7,12.3
2416,WPR_2024,4,1,21,L24,2/2/2024,74,123,25,11
2417,WPR_2024,4,1,21,PI426803,2/2/2024,66,96,21,9.3
2418,WPR_2024,4,1,21,PI468900,2/2/2024,88,121,28,12.3
2419,WPR_2024,4,1,21,ILL9951,2/2/2024,66,96,21,8
2420,WPR_2024,4,1,21,PI468901,2/2/2024,84,121,30,13
2421,WPR_2024,4,1,21,ILL5626,2/2/2024,74,115,19.7,10.3
2422,WPR_2024,4,1,21,PI472188,2/2/2024,53,110,18.7,5.3
2423,WPR_2024,4,1,21,PI431987,2/2/2024,75,121,18.7,8.7
2424,WPR_2024,4,1,21,PI343023,2/2/2024,74,120,20.3,8.7
2425,WPR_2024,4,1,21,PI298923,2/2/2024,87,121,20.7,14.7
2426,WPR_2024,4,1,21,PI320941,2/2/2024,88,121,20.7,11
2427,WPR_2024,4,1,22,PI426202,2/2/2024,88,121,22,9.7
2428,WPR_2024,4,1,22,PI178939,2/2/2024,85,126,34.3,13
2429,WPR_2024,4,1,22,PI420924,2/2/2024,74,121,24.3,12.7
2430,WPR_2024,4,1,22,PI297772,2/2/2024,88,126,24.3,12
2431,WPR_2024,4,1,22,ILL344,2/2/2024,88,121,22.7,11
2432,WPR_2024,4,1,22,ILL705,2/2/2024,87,121,25.3,11
2434,WPR_2024,4,1,22,ILL4804,2/2/2024,73,110,21.7,8.3
2435,WPR_2024,4,1,22,ILL6126,2/2/2024,84,126,27.7,11.7
2436,WPR_2024,4,1,22,PI533690,2/2/2024,88,121,21.3,10.7
2437,WPR_2024,4,1,22,PI299163,2/2/2024,75,121,21,
2438,WPR_2024,4,1,22,PI432212,2/2/2024,88,121,19,8.3
2439,WPR_2024,4,1,22,PI273664,2/2/2024,71,126,28.3,8.7
2440,WPR_2024,4,1,22,ILL567,2/2/2024,84,131,24,10.7
2441,WPR_2024,4,1,22,PI468902,2/2/2024,77,121,28.7,14.3
2442,WPR_2024,4,1,22,PI432005,2/2/2024,87,126,25,13
2444,WPR_2024,4,1,22,PI472194,2/2/2024,53,96,9.5,6.5
2445,WPR_2024,4,1,22,ILL600,2/2/2024,87,121,23.3,12.7
2446,WPR_2024,4,1,22,ILL10284,2/2/2024,74,106,25.7,12.3
2447,WPR_2024,4,1,23,ILL4471,2/2/2024,80,126,23.3,10
2448,WPR_2024,4,1,23,ILL3485,2/2/2024,66,104,21,6.3
2449,WPR_2024,4,1,23,W627781,2/2/2024,88,126,22,10.7
2450,WPR_2024,4,1,23,PI472559,2/2/2024,66,96,16,5.7
2451,WPR_2024,4,1,23,PI431893,2/2/2024,87,115,21,8.7
2452,WPR_2024,4,1,23,PI472561,2/2/2024,63,96,19,10
2453,WPR_2024,4,1,23,PI472354,2/2/2024,49,96,13,5.3
2454,WPR_2024,4,1,23,ILL7495,2/2/2024,73,121,19.3,7.3
2455,WPR_2024,4,1,23,PI250158,2/2/2024,64,96,11.3,6.7
2456,WPR_2024,4,1,23,PI211052,2/2/2024,88,121,24,11.3
2457,WPR_2024,4,1,23,ILL4605,2/2/2024,66,101,23.7,10.3
2458,WPR_2024,4,1,23,ILL341,2/2/2024,87,121,25.3,14.3
2459,WPR_2024,4,1,23,PI431636,2/2/2024,88,121,24,11.3
2460,WPR_2024,4,1,23,PI606570,2/2/2024,74,121,19.3,10
2461,WPR_2024,4,1,23,PI431768,2/2/2024,74,115,22.7,10.7
2462,WPR_2024,4,1,23,ILL82,2/2/2024,66,101,23,10
2463,WPR_2024,4,1,23,PI490289,2/2/2024,89,126,27.3,12.7
2464,WPR_2024,4,1,23,ILL719,2/2/2024,89,126,29.3,11.3
2465,WPR_2024,4,1,23,PI431624,2/2/2024,75,123,20.3,9.7
2466,WPR_2024,4,1,23,PI431675,2/2/2024,89,121,22,10.3
2467,WPR_2024,4,1,24,PI432000,2/2/2024,88,121,22,10.3
2468,WPR_2024,4,1,24,PI379368,2/2/2024,104,126,22.7,11.3
2469,WPR_2024,4,1,24,PI370481,2/2/2024,87,126,30,19.3
2470,WPR_2024,4,1,24,ILL151,2/2/2024,88,120,19.7,11.7
2471,WPR_2024,4,1,24,PI471916,2/2/2024,84,115,23.7,12
2472,WPR_2024,4,1,24,PI193817,2/2/2024,62,104,18.7,8.7
2473,WPR_2024,4,1,24,ILL71,2/2/2024,89,121,17.7,10.3
2474,WPR_2024,4,1,24,ILL2684,2/2/2024,73,110,16.3,4.3
2475,WPR_2024,4,1,24,PI458503,2/2/2024,74,115,19.7,9.7
2476,WPR_2024,4,1,24,PI471917,2/2/2024,74,121,24.3,9
2477,WPR_2024,4,1,24,PI431622,2/2/2024,88,121,17,8
2478,WPR_2024,4,1,24,PI412922,2/2/2024,75,110,24.3,7.3
2480,WPR_2024,4,1,24,ILL1861,2/2/2024,67,101,23,7.7
2481,WPR_2024,4,1,24,PI431888,2/2/2024,88,121,22,11
2482,WPR_2024,4,1,24,PI472331,2/2/2024,63,96,17.3,4.7
2483,WPR_2024,4,1,24,PI297284,2/2/2024,75,126,27.3,12.7
2484,WPR_2024,4,1,24,PI432028,2/2/2024,87,121,21,10.3
2485,WPR_2024,4,1,24,ILL5595,2/2/2024,66,96,17.7,9.7
2487,WPR_2024,4,1,25,PI426784,2/2/2024,66,96,15,7.7
2488,WPR_2024,4,1,25,ILL7978,2/2/2024,60,101,22,9
2489,WPR_2024,4,1,25,ILL5653,2/2/2024,70,110,23.7,6.7
2490,WPR_2024,4,1,25,PI431642,2/2/2024,73,110,27,13.7
2491,WPR_2024,4,1,25,PI169534,2/2/2024,89,126,36,13.3
2492,WPR_2024,4,1,25,PI472274,2/2/2024,66,96,18.3,6.7
2493,WPR_2024,4,1,25,PI451763,2/2/2024,82,121,31.7,14
2495,WPR_2024,4,1,25,PI379372,2/2/2024,74,119,24.6,11.3
2496,WPR_2024,4,1,25,PI435954,2/2/2024,74,123,21.3,11
2497,WPR_2024,4,1,25,PI432245,2/2/2024,74,115,26.7,12.3
2498,WPR_2024,4,1,25,PI431923,2/2/2024,88,121,29.3,13.3
2499,WPR_2024,4,1,25,PI472195,2/2/2024,51,96,12.7,5.3
2500,WPR_2024,4,1,25,ILL8007,2/2/2024,49,96,11,6
2501,WPR_2024,4,2,26,ILL5639,2/6/2024,89,115,19.3,8.3
2502,WPR_2024,4,2,26,ILL360,2/6/2024,88,121,24.3,12.3
2503,WPR_2024,4,2,26,PI472161,2/6/2024,70,96,10.3,5.7
2504,WPR_2024,4,2,26,PI432059,2/6/2024,75,110,20.3,7.3
2505,WPR_2024,4,2,26,PI431663,2/6/2024,104,121,16.7,9.3
2506,WPR_2024,4,2,26,PI472549,2/6/2024,67,100,21.3,9
2507,WPR_2024,4,2,26,ILL3485,2/6/2024,71,101,19,8.3
2508,WPR_2024,4,2,26,PI426797,2/6/2024,64,104,16.7,7.7
2509,WPR_2024,4,2,26,ILL10825,2/6/2024,68,101,21,10.7
2510,WPR_2024,4,2,26,ILL4857,2/6/2024,106,121,21,12.3
2511,WPR_2024,4,2,26,ILL4738,2/6/2024,89,115,19,10
2512,WPR_2024,4,2,26,PI181771,2/6/2024,87,120,23,9.3
2513,WPR_2024,4,2,26,ILL10866,2/6/2024,66,96,,
2514,WPR_2024,4,2,26,ILL151,2/6/2024,88,115,21.7,9
2515,WPR_2024,4,2,26,PI182217,2/6/2024,96,110,18,9
2518,WPR_2024,4,2,26,ILL1947,2/6/2024,90,121,27,11.3
2519,WPR_2024,4,2,26,PI431884,2/6/2024,106,121,22.3,9.3
2520,WPR_2024,4,2,26,PI299121,2/6/2024,74,115,20.3,9.3
2521,WPR_2024,4,2,27,PI472400,2/6/2024,56,96,11,5.3
2522,WPR_2024,4,2,27,ILL7650,2/6/2024,74,110,20.7,11
2523,WPR_2024,4,2,27,ILL4778,2/6/2024,106,126,26.7,16
2524,WPR_2024,4,2,27,PI471917,2/6/2024,106,126,21.7,13
2526,WPR_2024,4,2,27,PI432184,2/6/2024,84,115,23,11.3
2527,WPR_2024,4,2,27,PI431630,2/6/2024,106,121,18.3,8.7
2528,WPR_2024,4,2,27,PI179324,2/6/2024,106,121,21.7,11.3
2529,WPR_2024,4,2,27,PI472564,2/6/2024,74,115,19,8.3
2530,WPR_2024,4,2,27,ILL7495,2/6/2024,74,115,17,8.3
2531,WPR_2024,4,2,27,PI320954,2/6/2024,96,121,25.7,13.3
2533,WPR_2024,4,2,27,ILL5626,2/6/2024,74,123,20.3,10
2534,WPR_2024,4,2,27,PI299207,2/6/2024,82,115,21.3,8.3
2535,WPR_2024,4,2,27,ILL4886,2/6/2024,106,121,24.7,9
2536,WPR_2024,4,2,27,ILL4781,2/6/2024,93,121,23.7,17.7
2537,WPR_2024,4,2,27,ILL969,2/6/2024,102,121,28.3,10.3
2538,WPR_2024,4,2,27,W627759,2/6/2024,100,126,26.3,13.7
2540,WPR_2024,4,2,27,ILL4841,2/6/2024,96,121,24,8.7
2541,WPR_2024,4,2,28,PI169534,2/6/2024,102,121,34.7,14.7
2542,WPR_2024,4,2,28,PI472559,2/6/2024,66,101,17.3,9.3
2543,WPR_2024,4,2,28,PI339283,2/6/2024,106,121,14,7.7
2544,WPR_2024,4,2,28,PI431712,2/6/2024,100,121,16.7,8.7
2545,WPR_2024,4,2,28,PI312175,2/6/2024,73,123,15,7.3
2546,WPR_2024,4,2,28,ILL1938,2/6/2024,84,121,17,8.3
2547,WPR_2024,4,2,28,PI297287,2/6/2024,108,121,25.3,11
2548,WPR_2024,4,2,28,PI490288,2/6/2024,100,126,29.7,13.7
2549,WPR_2024,4,2,28,PI432071,2/6/2024,89,121,21.7,10.7
2550,WPR_2024,4,2,28,PI299116,2/6/2024,78,115,21,9.7
2551,WPR_2024,4,2,28,ILL10863,2/6/2024,66,101,14.7,5.3
2552,WPR_2024,4,2,28,ILL4606,2/6/2024,73,115,21.7,10.7
2553,WPR_2024,4,2,28,PI432188,2/6/2024,78,110,17.3,7
2554,WPR_2024,4,2,28,PI299163,2/6/2024,93,121,18.7,11.3
2555,WPR_2024,4,2,28,PI299366,2/6/2024,96,126,28,16.3
2556,WPR_2024,4,2,28,ILL8010,2/6/2024,73,101,17.7,8.7
2557,WPR_2024,4,2,28,ILL9951,2/6/2024,66,101,18,6.7
2558,WPR_2024,4,2,28,PI431643,2/6/2024,89,121,29.3,12.3
2559,WPR_2024,4,2,28,PI518734,2/6/2024,89,121,28,9.7
2560,WPR_2024,4,2,28,ILL590,2/6/2024,66,96,14.3,8.7
2561,WPR_2024,4,2,29,PI339289,2/6/2024,82,126,22.3,8.3
2562,WPR_2024,4,2,29,ILL357,2/6/2024,75,101,19,8
2563,WPR_2024,4,2,29,PI518733,2/6/2024,87,121,19.7,7.3
2564,WPR_2024,4,2,29,ILL7437,2/6/2024,74,110,19.7,8.7
2565,WPR_2024,4,2,29,PI472331,2/6/2024,66,96,11.7,4.7
2566,WPR_2024,4,2,29,ILL5582,2/6/2024,73,106,21,9.3
2568,WPR_2024,4,2,29,ILL4152,2/6/2024,74,115,20.7,9
2569,WPR_2024,4,2,29,ILL4671,2/6/2024,106,121,24,13
2570,WPR_2024,4,2,29,PI299289,2/6/2024,88,121,18.15,10.35
2571,WPR_2024,4,2,29,PI431780,2/6/2024,74,115,24.3,9.3
2572,WPR_2024,4,2,29,PI431636,2/6/2024,82,126,30,11.3
2573,WPR_2024,4,2,29,ILL6199,2/6/2024,89,121,20.7,11.3
2574,WPR_2024,4,2,29,PI299215,2/6/2024,74,115,29.7,10
2575,WPR_2024,4,2,29,PI472458,2/6/2024,59,96,6.7,5
2576,WPR_2024,4,2,29,ILL1706,2/6/2024,66,96,14.3,5.7
2577,WPR_2024,4,2,29,ILL6848,2/6/2024,74,120,17.3,8.3
2578,WPR_2024,4,2,29,PI193817,2/6/2024,63,96,23.3,6.3
2579,WPR_2024,4,2,29,PI431631,2/6/2024,75,126,25.3,11.3
2580,WPR_2024,4,2,29,PI368647,2/6/2024,96,121,31.7,13.3
2581,WPR_2024,4,2,30,PI297754,2/6/2024,100,126,28.7,9.7
2582,WPR_2024,4,2,30,PI472327,2/6/2024,67,100,15,6
2583,WPR_2024,4,2,30,PI472119,2/6/2024,66,96,17.7,8.3
2584,WPR_2024,4,2,30,PI298923,2/6/2024,104,131,24.3,13.3
2585,WPR_2024,4,2,30,ILL890,2/6/2024,74,115,17.3,11
2587,WPR_2024,4,2,30,PI300250,2/6/2024,75,125,18,10
2588,WPR_2024,4,2,30,PI329167,2/6/2024,75,121,26.3,13.3
2589,WPR_2024,4,2,30,W627782,2/6/2024,66,101,20,7
2590,WPR_2024,4,2,30,PI606570,2/6/2024,76,126,23,8.3
2591,WPR_2024,4,2,30,ILL5028,2/6/2024,74,123,20,10.3
2593,WPR_2024,4,2,30,PI432106,2/6/2024,108,115,25,11.7
2594,WPR_2024,4,2,30,PI299351,2/6/2024,102,121,16.7,9.3
2595,WPR_2024,4,2,30,PI431768,2/6/2024,76,115,17,9
2596,WPR_2024,4,2,30,PI431753,2/6/2024,100,121,20.3,9.3
2597,WPR_2024,4,2,30,ILL6644,2/6/2024,70,110,19,9.7
2598,WPR_2024,4,2,30,W627767,2/6/2024,75,120,16.3,7.7
2600,WPR_2024,4,2,30,PI297284,2/6/2024,82,121,29.3,13
2601,WPR_2024,4,2,31,PI298645,2/6/2024,88,121,29.7,15.3
2602,WPR_2024,4,2,31,PI432005,2/6/2024,75,121,25,11
2603,WPR_2024,4,2,31,PI177442,2/6/2024,88,121,24,14.3
2605,WPR_2024,4,2,31,PI533691,2/6/2024,87,121,28.7,11.3
2606,WPR_2024,4,2,31,PI431710,2/6/2024,106,121,16.7,11
2608,WPR_2024,4,2,31,PI432028,2/6/2024,106,121,24,10.7
2609,WPR_2024,4,2,31,ILL1890,2/6/2024,106,121,23,11.7
2610,WPR_2024,4,2,31,ILL211,2/6/2024,106,121,22.3,9
2611,WPR_2024,4,2,31,PI297767,2/6/2024,88,121,18.3,7.7
2612,WPR_2024,4,2,31,PI431613,2/6/2024,84,121,23,13.7
2613,WPR_2024,4,2,31,PI468899,2/6/2024,88,121,23.3,11.7
2614,WPR_2024,4,2,31,PI432145,2/6/2024,102,121,20.7,13.3
2615,WPR_2024,4,2,31,ILL5261,2/6/2024,74,110,21,9.7
2617,WPR_2024,4,2,31,PI297787,2/6/2024,104,120,26.3,14
2618,WPR_2024,4,2,31,ILL7012,2/6/2024,73,101,22.3,9
2619,WPR_2024,4,2,31,PI290716,2/6/2024,102,121,29.3,13.3
2620,WPR_2024,4,2,31,PI283604,2/6/2024,106,126,29,14
2622,WPR_2024,4,2,32,W627768,2/6/2024,74,110,20.7,9.3
2623,WPR_2024,4,2,32,PI426784,2/6/2024,73,101,15.7,8
2624,WPR_2024,4,2,32,ILL3517,2/6/2024,74,110,18,8
2625,WPR_2024,4,2,32,ILL589,2/6/2024,106,131,24.3,12
2626,WPR_2024,4,2,32,ILL7084,2/6/2024,74,120,17.3,8
2627,WPR_2024,4,2,32,PI299237,2/6/2024,87,126,20.3,7.7
2629,WPR_2024,4,2,32,PI472339,2/6/2024,63,110,7.3,5.7
2630,WPR_2024,4,2,32,ILL918,2/6/2024,76,121,20.3,8.7
2631,WPR_2024,4,2,32,ILL5968,2/6/2024,74,115,22.3,10.3
2632,WPR_2024,4,2,32,L24,2/6/2024,108,126,26.7,11.7
2633,WPR_2024,4,2,32,PI426202,2/6/2024,100,121,27.7,11.3
2634,WPR_2024,4,2,32,PI432000,2/6/2024,93,121,18,12.3
2635,WPR_2024,4,2,32,ILL4819,2/6/2024,73,106,23,11.7
2636,WPR_2024,4,2,32,ILL7090,2/6/2024,73,115,24,11
2637,WPR_2024,4,2,32,ILL435,2/6/2024,106,121,22.3,10
2638,WPR_2024,4,2,32,PI165586,2/6/2024,74,115,23.7,9.7
2639,WPR_2024,4,2,32,ILL312,2/6/2024,102,121,21,9.7
2640,WPR_2024,4,2,32,ILL4471,2/6/2024,87,126,28.7,14.3
2641,WPR_2024,4,2,33,PI320953,2/6/2024,102,136,18,8
2642,WPR_2024,4,2,33,ILL82,2/6/2024,74,115,21,6
2643,WPR_2024,4,2,33,PI379372,2/6/2024,86.5,123.5,27.2,10.7
2644,WPR_2024,4,2,33,ILL1460,2/6/2024,74,115,20.7,8.7
2645,WPR_2024,4,2,33,PI178939,2/6/2024,100,121,30.7,10.3
2646,WPR_2024,4,2,33,PI299120,2/6/2024,78,115,20,10
2647,WPR_2024,4,2,33,ILL8614,2/6/2024,74,120,23.7,10.3
2648,WPR_2024,4,2,33,PI178940,2/6/2024,96,121,36,11.3
2649,WPR_2024,4,2,33,ILL86,2/6/2024,89,120,19.7,10.3
2650,WPR_2024,4,2,33,PI211602,2/6/2024,106,126,24.7,9.7
2651,WPR_2024,4,2,33,PI329157,2/6/2024,89,121,24.3,15.3
2652,WPR_2024,4,2,33,PI244046,2/6/2024,78,121,23.3,12
2653,WPR_2024,4,2,33,PI468901,2/6/2024,89,126,34.7,12
2654,WPR_2024,4,2,33,PI472535,2/6/2024,68,96,12.3,5.3
2655,WPR_2024,4,2,33,PI345627,2/6/2024,108,121,30,14.7
2656,WPR_2024,4,2,33,ILL7727,2/6/2024,74,115,21.7,10.7
2657,WPR_2024,4,2,33,ILL4956,2/6/2024,76,115,18.7,8
2658,WPR_2024,4,2,33,PI472383,2/6/2024,70,96,10,6.3
2659,WPR_2024,4,2,33,ILL2297,2/6/2024,75,121,26,11
2660,WPR_2024,4,2,33,ILL10690,2/6/2024,76,115,17,7
2661,WPR_2024,4,2,34,PI343025,2/6/2024,73,110,14,7.7
2662,WPR_2024,4,2,34,PI432201,2/6/2024,84,131,31,10.7
2663,WPR_2024,4,2,34,PI289079,2/6/2024,96,126,25.3,10
2664,WPR_2024,4,2,34,ILL5424,2/6/2024,74,115,17.7,7.7
2665,WPR_2024,4,2,34,ILL507,2/6/2024,89,131,25.3,9.7
2666,WPR_2024,4,2,34,ILL3487,2/6/2024,70,101,12,7
2667,WPR_2024,4,2,34,PI343026,2/6/2024,96,121,19.3,9.3
2668,WPR_2024,4,2,34,PI298644,2/6/2024,104,136,22,12.3
2669,WPR_2024,4,2,34,ILL5595,2/6/2024,66,104,19.7,8.3
2670,WPR_2024,4,2,34,PI432212,2/6/2024,88,115,18,8.3
2671,WPR_2024,4,2,34,PI477921,2/6/2024,78,121,30,13.3
2672,WPR_2024,4,2,34,PI472452,2/6/2024,68,96,12,5.7
2675,WPR_2024,4,2,34,ILL10826,2/6/2024,74,96,18.7,10.3
2677,WPR_2024,4,2,34,ILL10810,2/6/2024,73,115,22,10.3
2678,WPR_2024,4,2,34,PI432185,2/6/2024,75,120,22.7,9.3
2679,WPR_2024,4,2,34,ILL5384,2/6/2024,73,115,23,13
2680,WPR_2024,4,2,34,ILL4164,2/6/2024,74,101,21,11
2681,WPR_2024,4,2,35,ILL4900,2/6/2024,88,115,17.3,9.3
2682,WPR_2024,4,2,35,PI320935,2/6/2024,106,121,21,7.7
2684,WPR_2024,4,2,35,PI486128,2/6/2024,106,126,30,12.3
2686,WPR_2024,4,2,35,ILL6528,2/6/2024,76,121,19,12
2687,WPR_2024,4,2,35,PI431739,2/6/2024,89,121,18.7,8
2688,WPR_2024,4,2,35,PI320937,2/6/2024,104,121,25.3,10.3
2689,WPR_2024,4,2,35,PI379368,2/6/2024,104,121,29.7,11.7
2691,WPR_2024,4,2,35,W627758,2/6/2024,82,120,21.3,10
2693,WPR_2024,4,2,35,ILL6750,2/6/2024,89,121,24.7,11.3
2694,WPR_2024,4,2,35,ILL4804,2/6/2024,74,106,21,10
2695,WPR_2024,4,2,35,PI518731,2/6/2024,89,131,21.7,9.3
2696,WPR_2024,4,2,35,PI472632,2/6/2024,75,123,21.7,11
2697,WPR_2024,4,2,35,PI299164,2/6/2024,82,121,25.7,11
2698,WPR_2024,4,2,35,W627781,2/6/2024,108,131,18,9
2699,WPR_2024,4,2,35,W627763,2/6/2024,74,110,23.7,9.7
2700,WPR_2024,4,2,35,PI175754,2/6/2024,89,121,19,10.7
2701,WPR_2024,4,2,36,ILL4831,2/6/2024,70,101,17.3,7
2702,WPR_2024,4,2,36,ILL2684,2/6/2024,73,101,21.7,7.7
2703,WPR_2024,4,2,36,PI297772,2/6/2024,88,126,28,13.3
2704,WPR_2024,4,2,36,PI431684,2/6/2024,89,121,28.3,15.7
2706,WPR_2024,4,2,36,ILL353,2/6/2024,74,110,21,6
2707,WPR_2024,4,2,36,PI298357,2/6/2024,89,121,30.3,11.7
2708,WPR_2024,4,2,36,ILL6406,2/6/2024,76,115,24.3,10.7
2709,WPR_2024,4,2,36,ILL454,2/6/2024,106,131,29.7,12
2710,WPR_2024,4,2,36,PI533693,2/6/2024,89,121,31.3,13.3
2711,WPR_2024,4,2,36,ILL4774,2/6/2024,87,120,24.7,11.3
2712,WPR_2024,4,2,36,PI212100,2/6/2024,86,115,24.3,9.3
2713,WPR_2024,4,2,36,ILL10947,2/6/2024,74,110,20.7,5.3
2714,WPR_2024,4,2,36,PI289073,2/6/2024,106,121,29.3,12
2715,WPR_2024,4,2,36,ILL7108,2/6/2024,74,115,19,7.7
2716,WPR_2024,4,2,36,PI472354,2/6/2024,60,96,16,5
2717,WPR_2024,4,2,36,PI431923,2/6/2024,100,121,26.7,13.7
2718,WPR_2024,4,2,36,ILL4830,2/6/2024,68,101,14,3.3
2719,WPR_2024,4,2,36,ILL10865,2/6/2024,76,126,22,8.3
2720,WPR_2024,4,2,36,ILL7070,2/6/2024,87,121,25.3,9.3
2721,WPR_2024,4,2,37,ILL1922,2/6/2024,89,126,28.3,13
2722,WPR_2024,4,2,37,PI370636,2/6/2024,106,126,25,10.7
2723,WPR_2024,4,2,37,PI280686,2/6/2024,68,106,18,8.3
2724,WPR_2024,4,2,37,PI476365,2/6/2024,108,121,30,11
2725,WPR_2024,4,2,37,ILL4605,2/6/2024,64,101,23.3,10.3
2726,WPR_2024,4,2,37,PI472380,2/6/2024,66,98.5,17.85,7.7
2727,WPR_2024,4,2,37,PI472224,2/6/2024,70,101,15.7,8.3
2728,WPR_2024,4,2,37,ILL186,2/6/2024,88,121,19,10.7
2729,WPR_2024,4,2,37,PI308614,2/6/2024,75,115,22,9.3
2730,WPR_2024,4,2,37,PI320944,2/6/2024,84,120,28.3,11
2731,WPR_2024,4,2,37,ILL6925,2/6/2024,74,110,21,9.7
2732,WPR_2024,4,2,37,PI374120,2/6/2024,106,126,32.3,12.3
2733,WPR_2024,4,2,37,ILL217,2/6/2024,106,121,34,10.7
